,accuracy,f1_score,precision,recall,ml_framework,transfer_learning,deep_learning,model_type,depth,num_params,embedding_layers,conv1d_layers,maxpooling1d_layers,simplernn_layers,dropout_layers,flatten_layers,lstm_layers,inputlayer_layers,concatenate_layers,bidirectional_layers,globalmaxpooling1d_layers,timedistributed_layers,globalaveragepooling1d_layers,dense_layers,batchnormalization_layers,sigmoid_act,softmax_act,tanh_act,relu_act,loss,optimizer,memory_size,team,username,timestamp,version
206,0.7628979143798024,0.7611013986013986,0.7708476142222752,0.7628036437246963,keras,,True,Sequential,11.0,297819.0,1.0,,,,2.0,1.0,,,,2.0,,1.0,,3.0,1.0,,1.0,,2.0,str,RMSprop,1194616.0,,rc3434,2023-04-18 17:30:02.292285,423
207,0.7607025246981339,0.7577245888840092,0.7744525251295784,0.7608251397725082,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,kellychen,2023-04-18 04:19:29.966720,376
208,0.7607025246981339,0.7577245888840092,0.7744525251295784,0.7608251397725082,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,kellychen,2023-04-18 04:20:51.253507,378
209,0.7574094401756312,0.7529793125956246,0.7776374990907863,0.757557354925776,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,mikedparrott,2023-03-14 18:24:51.956207,12
210,0.7552140504939627,0.7504400862360188,0.7767080291208389,0.7553667823404666,keras,True,True,Sequential,6.0,1254338.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,5019024.0,,emmayang,2023-04-16 21:51:21.382995,223
211,0.7574094401756312,0.7555241457109169,0.7658084577114428,0.7575067476383266,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,arushisaranath,2023-04-16 19:40:30.850527,206
212,0.7541163556531284,0.7498479945081886,0.7730538302277432,0.7542606516290726,keras,True,True,Sequential,8.0,1019010.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,4.0,str,RMSprop,4077632.0,3.0,tzak,2023-04-17 03:48:50.533916,271
213,0.7596048298572997,0.7594645524614889,0.760266990056722,0.759632253711201,keras,,True,Sequential,7.0,650450.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,2602816.0,,cj2733,2023-04-18 03:01:52.705223,360
214,0.7585071350164654,0.7576869879774444,0.7621885660108103,0.7585719105455948,keras,,True,Sequential,4.0,805122.0,1.0,,,,,,,,,2.0,,,,1.0,,,1.0,,,str,Adam,3222528.0,,eminilkay,2023-04-14 16:54:43.553416,132
215,0.7541163556531284,0.7508059631503878,0.768655462184874,0.7542437825332562,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,bobbie8881,2023-04-13 16:46:10.389833,88
216,0.7541163556531284,0.7514130900869294,0.765920548497681,0.7542317331791015,keras,,True,Sequential,5.0,347266.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,BinaryCrossentropy,Adam,1390368.0,,sdp2158,2023-04-15 23:11:25.326337,191
217,0.7574094401756312,0.7573989167173765,0.7574403470715836,0.7574031231925968,keras,,True,Sequential,11.0,1315778.0,1.0,4.0,3.0,,,,,,,,1.0,,,2.0,,,2.0,,4.0,str,RMSprop,5264944.0,,ivster,2023-04-18 00:35:55.098803,340
218,0.75192096597146,0.7487086726424123,0.7657672995609042,0.752045980335454,keras,,True,Sequential,10.0,185762.0,1.0,4.0,2.0,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,4.0,str,Adam,745008.0,,jer2240,2023-04-17 05:00:13.067258,281
219,0.7409440175631175,0.7310182961005686,0.7831956078786506,0.7411557740505109,keras,,True,Sequential,5.0,377986.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,Adam,1513248.0,,cj2733,2023-04-17 22:31:47.743512,318
220,0.7541163556531284,0.7527791507961892,0.7599051861780766,0.7541979949874686,keras,,True,Sequential,4.0,678146.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,2713456.0,,cj2733,2023-04-18 03:37:30.793747,372
221,0.7376509330406147,0.7259812453670318,0.7858626772823287,0.7374252940042414,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,sm_5271,2023-04-18 16:30:15.767655,407
222,0.7376509330406147,0.7259812453670318,0.7858626772823287,0.7374252940042414,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,1.0,sm_5271,2023-04-18 16:36:22.112379,410
223,0.75192096597146,0.7493083899122337,0.7631202890237399,0.7520339309812993,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,cj2733,2023-04-17 22:26:07.253722,316
224,0.7508232711306256,0.7465713721986723,0.7691844415264839,0.7509663582032002,keras,,True,Sequential,5.0,279810.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,1.0,,2.0,,str,Adam,1120544.0,,vincent,2023-04-15 17:16:01.422727,161
225,0.75192096597146,0.7499441313641664,0.7603541162529004,0.7520194717563138,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,mcmurrym,2023-04-11 21:55:04.917566,48
226,0.7508232711306256,0.7477842377497343,0.7637855912453135,0.750944669365722,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,newusertest,2023-04-11 18:25:18.905364,39
227,0.7508232711306256,0.7485827178505212,0.7603151031510316,0.7509278002699056,keras,,True,Sequential,7.0,1140034.0,1.0,,,,2.0,1.0,,,,,,,,3.0,,,1.0,,2.0,str,Adam,4561120.0,,chachagsedaro,2023-03-28 20:56:22.236324,22
228,0.7409440175631175,0.7323763431223175,0.7768052758536748,0.7411413148255253,keras,,True,Sequential,6.0,746722.0,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,,,1.0,,2.0,str,RMSprop,2987888.0,,francesyang,2023-04-12 17:12:19.766876,59
229,0.7486278814489572,0.7455620724435648,0.7614778599655487,0.7487492770387507,keras,,True,Sequential,3.0,241922.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,968160.0,,sdp2158,2023-04-15 22:03:46.765568,189
230,0.7486278814489572,0.7455620724435648,0.7614778599655487,0.7487492770387507,keras,,True,Sequential,3.0,241922.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,968160.0,,sdp2158,2023-04-15 21:55:55.398111,188
231,0.7486278814489572,0.7468661461271984,0.7559391552760528,0.7487203585887796,keras,,True,Sequential,5.0,161288.0,1.0,,,,,2.0,,,,,,,,2.0,,,2.0,,,str,RMSprop,645896.0,,rc3434,2023-04-18 15:06:01.475773,399
232,0.7420417124039517,0.7361616908525126,0.7661028975684148,0.7422064777327935,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,lah2228,2023-04-11 21:56:00.452384,49
233,0.7442371020856202,0.739566424591767,0.7627881152772444,0.7440909967225757,keras,,True,Sequential,6.0,1057826.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,4232976.0,,jer2240,2023-04-18 03:01:43.308995,395
234,0.7486278814489572,0.7465746352331216,0.7567492207649946,0.7485299787931368,keras,,True,Sequential,11.0,567014.0,1.0,,,,2.0,1.0,,,,2.0,,1.0,,3.0,1.0,,1.0,,2.0,str,RMSprop,2271392.0,,rc3434,2023-04-18 15:21:16.831145,400
235,0.7486278814489572,0.7476048233818114,0.7525835806713881,0.7485588972431078,keras,,True,Sequential,4.0,335874.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,1344368.0,,adrianwang,2023-04-04 21:12:09.581485,33
236,0.7420417124039517,0.7366796183616413,0.7638566552901024,0.7421992481203008,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,amsay99,2023-04-11 21:49:53.400937,42
237,0.7365532381997805,0.7269321077084478,0.7758665229013635,0.7367601696549065,keras,,True,Sequential,4.0,640130.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,str,RMSprop,3111632.0,,chachagsedaro,2023-03-29 04:01:15.735048,28
238,0.7486278814489572,0.7486169770510371,0.7486575078332127,0.7486215538847119,keras,,True,Sequential,7.0,494146.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,1977600.0,,cj2733,2023-04-18 03:40:06.355768,374
239,0.7486278814489572,0.7485297077978825,0.7489742921409057,0.7486070946597263,keras,,True,Sequential,4.0,393858.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,1576304.0,,arushisaranath,2023-04-16 20:42:13.477002,216
240,0.7442371020856202,0.7423483043369016,0.7518105683545435,0.7443319838056681,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,cj2733,2023-04-18 03:24:50.339252,364
241,0.7453347969264544,0.7442621363922366,0.7496665685986075,0.7454067861962599,keras,,True,Sequential,6.0,1008610.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,str,RMSprop,4035456.0,7.0,adrianwang,2023-04-13 15:29:33.232314,80
242,0.7453347969264544,0.7442621363922366,0.7496665685986075,0.7454067861962599,keras,,True,Sequential,6.0,1008610.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,str,RMSprop,4035456.0,,adrianwang,2023-04-13 15:28:02.794244,79
243,0.7420417124039517,0.7417230367584875,0.7433195752431887,0.7420811644495855,keras,,True,Sequential,9.0,1075910.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,,2.0,,,1.0,,4.0,str,Adam,4305216.0,,mcmurrym,2023-04-18 17:41:01.390114,427
244,0.7354555433589463,0.7290567565199471,0.7604000213060615,0.7356251204935416,keras,True,True,Sequential,7.0,2623682.0,1.0,,,2.0,,1.0,1.0,,,,,,,2.0,,,1.0,3.0,1.0,str,RMSprop,10496640.0,,sdp2158,2023-04-17 00:36:30.663229,243
245,0.7365532381997805,0.7319799941159164,0.7541925465838509,0.7366975130133024,keras,,True,Sequential,3.0,403202.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,1613280.0,,sofiazaidman,2023-04-11 21:53:01.642784,45
246,0.7398463227222832,0.7388595584099857,0.743663357612782,0.7399146905725853,keras,,True,Sequential,6.0,104162.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,417664.0,9.0,realdfy,2023-04-15 19:45:11.499079,170
247,0.7398463227222832,0.7389290270312756,0.7433964109334508,0.7399122807017544,keras,True,True,Sequential,6.0,1025474.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,4102912.0,,hal2148,2023-04-17 06:20:48.650503,286
248,0.7288693743139407,0.717598083326117,0.7718061396372137,0.7286509543088491,keras,,True,Sequential,5.0,2613441.0,1.0,1.0,,,,,,,,,1.0,,,2.0,,1.0,,,2.0,function,Adam,10454768.0,,rian,2023-04-13 07:14:22.191089,77
249,0.7343578485181119,0.7300562265518626,0.7506103842587823,0.7344973009446694,keras,,True,Sequential,10.0,1423922.0,1.0,2.0,,,2.0,,,,,,1.0,,,3.0,1.0,,1.0,,4.0,str,RMSprop,5697696.0,,rc3434,2023-04-18 17:16:33.843965,418
250,0.7354555433589463,0.7347793260490092,0.7379917980888183,0.7355118565644881,keras,,True,Sequential,4.0,4920194.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,19681520.0,,francesyang,2023-04-12 17:56:54.402018,62
251,0.7299670691547749,0.7214828991847286,0.7623242144583608,0.7301595334490072,keras,,True,Sequential,7.0,206530.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,2.0,,str,RMSprop,827136.0,,vincent,2023-04-15 17:57:57.313985,165
252,0.7321624588364435,0.725965047241454,0.7556211354693648,0.7323284171968383,keras,,True,Sequential,4.0,816002.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,3264880.0,,francesyang,2023-04-12 18:10:31.380339,63
253,0.7332601536772777,0.7331559781436047,0.7336678929023164,0.733282726045884,keras,,True,Sequential,4.0,185858.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,744304.0,,cj2733,2023-04-17 21:59:01.087242,307
254,0.7321624588364435,0.7275129940178484,0.7494772256728779,0.73230672835936,keras,True,True,Sequential,8.0,1019010.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,4.0,str,RMSprop,4077632.0,3.0,tzak,2023-04-17 04:12:46.690510,275
255,0.7321624588364435,0.7311826396548053,0.7357289628180039,0.7322296124927703,keras,,True,Sequential,3.0,326402.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,1306080.0,,chachagsedaro,2023-03-16 01:29:46.759494,15
256,0.7321624588364435,0.7307919621749409,0.7371450366651902,0.732241661846925,keras,,True,Sequential,3.0,6406402.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,25626080.0,,chachagsedaro,2023-03-16 04:36:42.705484,16
257,0.7310647639956093,0.7310634677925623,0.7310654623622745,0.7310632350106034,keras,,True,Sequential,5.0,495682.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,BinaryCrossentropy,Adam,1984032.0,,sdp2158,2023-04-16 02:05:56.861801,199
258,0.725576289791438,0.7203105504632221,0.7436269403062818,0.7254265471370734,keras,True,True,Sequential,8.0,1089922.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,2.0,,1.0,,,3.0,str,RMSprop,4361008.0,,vincent,2023-04-15 04:01:24.658441,148
259,0.7277716794731065,0.7275980477265275,0.7283016224260053,0.7277448428764218,keras,True,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,4513136.0,9.0,realdfy,2023-04-15 20:29:13.989285,179
260,0.7102085620197585,0.6941086691086691,0.7669264624977077,0.7104612492770388,keras,,True,Sequential,4.0,640130.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,str,RMSprop,3111632.0,,chachagsedaro,2023-03-29 03:43:52.312042,27
261,0.7233809001097695,0.7227632379793061,0.7254898145806176,0.7234335839598998,keras,,True,Sequential,4.0,678146.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,2713456.0,,cj2733,2023-04-18 02:53:43.983714,358
262,0.721185510428101,0.7181202003664289,0.7314755999193385,0.7213008482745324,keras,,True,Sequential,5.0,1128098.0,1.0,,,,,2.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,4513136.0,7.0,adrianwang,2023-04-13 15:32:40.695481,82
263,0.7222832052689352,0.7215100704794608,0.7248912873912874,0.7223419124734914,keras,,True,Sequential,4.0,2024770.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,8099824.0,6.0,bobbie8881,2023-04-13 22:30:04.238074,100
264,0.7200878155872668,0.7186994823358459,0.7246704701947668,0.7201657991131676,keras,True,True,Sequential,4.0,1511598.0,1.0,,,,,1.0,,,,,,,,2.0,,,2.0,,,str,Adam,6047136.0,,ivster,2023-04-17 22:23:04.419999,314
265,0.7091108671789242,0.6958823210774218,0.753718091009989,0.7093406593406593,keras,,True,Sequential,6.0,201538.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,807824.0,,ivster,2023-04-15 21:40:52.533236,186
266,0.7113062568605928,0.7062086690594112,0.727363184079602,0.7114517061885484,keras,,True,Sequential,4.0,193538.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,775024.0,,timnyt,2023-04-17 21:34:38.448972,303
267,0.7178924259055982,0.7177822484893267,0.7182747733395127,0.717914979757085,keras,,True,Sequential,5.0,1260354.0,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,,2.0,str,RMSprop,5042400.0,6.0,bobbie8881,2023-04-13 22:48:05.274299,103
268,0.712403951701427,0.7110219480066639,0.7166917344972672,0.7124807210333526,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,cj2733,2023-04-17 21:50:05.088080,305
269,0.7058177826564215,0.6950741869411001,0.7391149599237711,0.7056125891652207,keras,,True,Sequential,4.0,393858.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,1576304.0,,cj2733,2023-04-17 20:52:56.798389,297
270,0.7135016465422612,0.7135002656892195,0.7135021544452906,0.7135000963948332,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,sm_5271,2023-04-17 22:52:37.335818,322
271,0.7135016465422612,0.713413245104952,0.7137304574406484,0.7134832272990168,keras,,True,Sequential,4.0,1256194.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,5025520.0,,Chen,2023-04-17 03:05:07.044477,264
272,0.70801317233809,0.7040820812410855,0.719938884644767,0.7081405436668594,keras,,True,Sequential,6.0,176290.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,706176.0,,xilin0323,2023-04-18 01:05:12.815280,344
273,0.7091108671789242,0.7074810643925763,0.7140338678817286,0.7091936572199731,keras,,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,4513136.0,,ran_liao,2023-04-17 00:49:03.776550,246
274,0.6827661909989023,0.656480740902146,0.7642808438395814,0.6830706574127627,keras,,True,Sequential,7.0,1420562.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,5683264.0,,cj2733,2023-04-18 03:34:20.321283,371
275,0.70801317233809,0.7055691637749201,0.7153505097053484,0.7081140350877193,keras,,True,Sequential,4.0,2024770.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,8099824.0,6.0,bobbie8881,2023-04-13 23:05:43.743490,113
276,0.7102085620197585,0.7101802757158007,0.7103114904286609,0.7102202621939464,keras,,True,Sequential,4.0,460034.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,1840960.0,,AIModelShare,2022-12-05 16:34:39.614871,3
277,0.7047200878155873,0.7001885298950178,0.718163573276393,0.7048558897243108,keras,,True,Sequential,10.0,162170.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,4.0,,,3.0,,2.0,str,RMSprop,650480.0,7.0,lprockop,2023-04-12 14:38:08.510076,56
278,0.7091108671789242,0.7087950727424275,0.710089566690874,0.7091478696741855,keras,True,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,4513136.0,,MandyMaaa,2023-04-18 05:13:55.256804,389
279,0.703622392974753,0.698991130169173,0.7172478648290321,0.7037593984962407,keras,,True,Sequential,4.0,1064050.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,1.0,str,RMSprop,4256944.0,,sairachawla,2023-04-18 03:08:12.184023,361
280,0.7047200878155873,0.7021880867456995,0.7121218927822701,0.7048221515326778,keras,,True,Sequential,4.0,3049538.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,12198896.0,6.0,bobbie8881,2023-04-13 22:55:57.837241,107
281,0.6981339187705817,0.6894896860130613,0.7233530918881361,0.6983179101600154,keras,,True,Sequential,7.0,797954.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,2.0,str,RMSprop,3193264.0,,emmayang,2023-04-16 20:32:06.777175,213
282,0.7025246981339188,0.6982842798778378,0.7148455862816032,0.7026556776556776,keras,True,True,Sequential,6.0,47655724.0,1.0,,,,1.0,1.0,,,,,,,,3.0,,,1.0,,2.0,str,Adam,190623880.0,,ivster,2023-04-17 23:20:09.617123,323
283,0.7047200878155873,0.7041497197342574,0.7064006024096385,0.7047691343743976,keras,True,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,4513136.0,,mymstella,2023-04-13 02:50:04.048773,72
284,0.7025246981339188,0.7024730740909907,0.7026924041596727,0.7025400038557934,keras,,True,Sequential,5.0,2032546.0,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,,2.0,str,RMSprop,8131168.0,6.0,bobbie8881,2023-04-13 22:53:32.971371,106
285,0.686059275521405,0.6699944269936164,0.7304728598756576,0.6858179101600155,keras,,True,Sequential,4.0,1362497.0,1.0,,,,,,2.0,,,,,,,1.0,,1.0,,2.0,,function,Adam,5451296.0,,rian,2023-04-13 06:15:18.755333,74
286,0.6970362239297475,0.6904381999231746,0.7157277836948612,0.697197320223636,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,adrianwang,2023-04-03 02:35:20.026393,30
287,0.6992316136114161,0.6972878708500688,0.7046487000069279,0.6993204164256797,keras,,True,Sequential,10.0,162170.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,4.0,,,3.0,,2.0,str,RMSprop,650480.0,7.0,lprockop,2023-04-17 01:22:02.867903,253
288,0.7003293084522503,0.7000459513928338,0.7011511216056671,0.7003638904954694,keras,,True,Sequential,5.0,2090562.0,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,,2.0,str,RMSprop,8363232.0,6.0,bobbie8881,2023-04-13 22:50:20.274544,105
289,0.6992316136114161,0.6984289221371686,0.7014798464117258,0.6992890881048776,keras,True,True,Sequential,5.0,1550286.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,6202448.0,,ivster,2023-04-18 01:39:22.158991,351
290,0.6827661909989023,0.6673691259057113,0.7248472179453775,0.6830031810294969,keras,True,True,Sequential,6.0,1025474.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,4102912.0,,hal2148,2023-04-17 06:16:27.786004,285
291,0.6904500548847421,0.6814653718729542,0.7150577974967105,0.6906352419510313,keras,,True,Sequential,6.0,182978.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,733584.0,6.0,bobbie8881,2023-04-13 22:05:39.901057,99
292,0.6959385290889133,0.6952275705477756,0.6978807785888078,0.6959923848081743,keras,,True,Sequential,5.0,1129154.0,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,,2.0,str,RMSprop,4517600.0,6.0,bobbie8881,2023-04-13 23:03:01.163438,112
293,0.6937431394072447,0.6930908028308642,0.6954962707974757,0.6937945826103721,keras,,True,Sequential,5.0,1129154.0,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,,2.0,str,RMSprop,4517600.0,6.0,bobbie8881,2023-04-13 22:59:58.141006,109
294,0.6937431394072447,0.6930908028308642,0.6953143984681033,0.6936933680354733,keras,,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,4513136.0,,Chen,2023-04-17 03:14:23.465390,265
295,0.6882546652030735,0.6814653941238463,0.7061210178320978,0.6884157509157509,keras,,True,Sequential,5.0,627702.0,1.0,,,,,1.0,,,,,,,,3.0,,,1.0,,2.0,str,RMSprop,2511792.0,,amsay99,2023-04-13 15:37:58.345747,83
296,0.6684961580680571,0.6473662893236536,0.7222811182773856,0.668765664160401,keras,True,True,Sequential,5.0,1438222.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,5754192.0,,ivster,2023-04-18 00:58:59.495642,342
297,0.6915477497255763,0.6880840253196947,0.7006706430907109,0.6916642567958358,keras,,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,4513136.0,,Chen,2023-04-17 00:49:31.906213,247
298,0.6915477497255763,0.691546263060041,0.6915565323847808,0.6915509928667823,keras,,True,Sequential,5.0,1129154.0,1.0,,,,,1.0,,,,,,,,3.0,,1.0,,,2.0,str,RMSprop,4517600.0,,halfbaked_em,2023-04-17 22:14:14.009456,311
299,0.6586169045005489,0.6326979595699527,0.7217637246593218,0.6589092924619241,keras,,True,Sequential,5.0,1895986.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,str,Adam,7584688.0,,rc3434,2023-04-18 17:19:32.594697,419
300,0.6805708013172338,0.6693251939323709,0.7094333512016439,0.6807740505108926,keras,,True,Sequential,10.0,162170.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,4.0,,,3.0,,2.0,str,RMSprop,650480.0,3.0,shivanshc,2023-04-18 00:02:16.993627,335
301,0.6553238199780461,0.6270093360454806,0.7238781651274371,0.6556270483902062,sklearn,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,aac2272,2023-03-27 19:32:27.639663,21
302,0.6553238199780461,0.6270093360454806,0.7238781651274371,0.6556270483902062,sklearn,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,caessara,2023-03-20 20:37:28.405124,20
303,0.6871569703622393,0.6820010655692528,0.7004068939909648,0.6872975708502025,keras,,True,Sequential,10.0,162170.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,4.0,,,3.0,,2.0,str,RMSprop,650480.0,7.0,lprockop,2023-04-12 13:58:24.654317,53
304,0.6882546652030735,0.6855168859457199,0.6952365489334066,0.6883579140158087,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699864.0,,AIModelShare,2022-12-05 16:31:05.886062,2
305,0.686059275521405,0.6826077846645616,0.6947343214357733,0.6861745710429921,keras,,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,4513136.0,,halfbaked_em,2023-04-17 21:58:48.609819,306
306,0.686059275521405,0.6826077846645616,0.6947343214357733,0.6861745710429921,keras,,True,Sequential,4.0,162658.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,651392.0,,halfbaked_em,2023-04-17 22:08:56.165849,308
307,0.6542261251372119,0.6260657448779744,0.7215262903337248,0.6545281472913052,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,ran_liao,2023-04-16 21:41:07.316436,222
308,0.6739846322722283,0.6604317034326184,0.7075166213097248,0.6742047426257952,keras,,True,Sequential,4.0,1128098.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,str,RMSprop,4513136.0,,1jiahe,2023-04-16 19:53:40.792167,209
